ProvinceID,Province_Name,Year,DSL (Day),R35mm (Day),MONTH,MIN,MAX,MEAN
45,Roi Et,1995,12,9,4,0.0,267.6000061,51.26674033
45,Roi Et,1995,12,9,5,18.19000053,534.7199707,169.1811295
45,Roi Et,1995,12,9,6,6.75,923.3699951,172.2025902
45,Roi Et,1995,12,9,7,66.06999969,726.2000122,260.4123706
45,Roi Et,1995,12,9,8,31.73999977,1161.790039,301.5528663
45,Roi Et,1995,12,9,9,68.11000061,866.4000244,248.8224684
45,Roi Et,1995,12,9,10,6.880000114,485.5400085,136.7677589
45,Roi Et,1995,12,9,11,0.0,946.3499756,99.33126618
45,Roi Et,1995,12,9,12,0.0,478.8999939,23.26814878
45,Roi Et,1996,12,10,1,0.0,175.9700012,8.510839458
45,Roi Et,1996,12,10,2,0.0,166.0899963,29.56923592
45,Roi Et,1996,12,10,3,0.0,167.5399933,34.7567355
45,Roi Et,1996,12,10,4,20.81999969,479.480011,133.3971569
45,Roi Et,1996,12,10,5,33.90999985,387.3999939,156.0882959
45,Roi Et,1996,12,10,6,21.29000092,450.1000061,187.4002802
45,Roi Et,1996,12,10,7,39.40999985,799.5,161.722977
45,Roi Et,1996,12,10,8,39.11999893,814.4000244,214.7565071
45,Roi Et,1996,12,10,9,13.84000015,1128.900024,319.4649788
45,Roi Et,1996,12,10,10,34.70000076,606.9099731,154.9568927
45,Roi Et,1996,12,10,11,7.900000095,565.6699829,114.2863969
45,Roi Et,1996,12,10,12,0.0,1112.550049,65.06995143
45,Roi Et,1997,13,10,1,0.0,79.68000031,3.205051495
45,Roi Et,1997,13,10,2,0.0,227.1799927,21.15656405
45,Roi Et,1997,13,10,3,0.0,205.1000061,47.56048834
45,Roi Et,1997,13,10,4,7.400000095,229.8999939,79.74355206
45,Roi Et,1997,13,10,5,19.0,508.2999878,120.0248985
45,Roi Et,1997,13,10,6,0.569999993,753.5,120.5117555
45,Roi Et,1997,13,10,7,19.21999931,2106.199951,227.6949492
45,Roi Et,1997,13,10,8,22.82999992,1209.810059,261.1083195
45,Roi Et,1997,13,10,9,48.79000092,698.0999756,221.0869734
45,Roi Et,1997,13,10,10,24.53000069,538.3200073,139.3430277
45,Roi Et,1997,13,10,11,0.0,537.3599854,49.54035206
45,Roi Et,1997,13,10,12,0.0,798.7700195,38.22708917
45,Roi Et,1998,16,8,1,0.0,110.4000015,8.097785214
45,Roi Et,1998,16,8,2,0.0,192.3600006,21.78316226
45,Roi Et,1998,16,8,3,0.0,88.19999695,18.85009543
45,Roi Et,1998,16,8,4,0.0,190.3899994,51.52353004
45,Roi Et,1998,16,8,5,14.80000019,499.730011,170.2038946
45,Roi Et,1998,16,8,6,26.20999908,1010.380005,184.3871598
45,Roi Et,1998,16,8,7,25.70999908,527.3499756,176.955561
45,Roi Et,1998,16,8,8,47.79000092,860.2999878,217.1554426
45,Roi Et,1998,16,8,9,71.59999847,933.7999878,219.795961
45,Roi Et,1998,16,8,10,10.40999985,867.9899902,148.7003004
45,Roi Et,1998,16,8,11,1.700000048,658.8300171,89.55734182
45,Roi Et,1998,16,8,12,0.0,651.539978,42.77106052
45,Roi Et,1999,9,10,1,0.0,383.8200073,27.90347873
45,Roi Et,1999,9,10,2,0.0,616.8400269,45.35799235
45,Roi Et,1999,9,10,3,1.0,340.6499939,63.27447059
45,Roi Et,1999,9,10,4,31.36000061,626.2700195,167.5248206
45,Roi Et,1999,9,10,5,79.33000183,608.9000244,248.9242635
45,Roi Et,1999,9,10,6,13.92000008,761.7999878,162.7563139
45,Roi Et,1999,9,10,7,17.71999931,1609.0,180.7271414
45,Roi Et,1999,9,10,8,31.34000015,556.2999878,192.1235494
45,Roi Et,1999,9,10,9,72.22000122,619.6300049,225.7433588
45,Roi Et,1999,9,10,10,29.90999985,691.9099731,204.5120911
45,Roi Et,1999,9,10,11,4.309999943,749.7700195,81.22941005
45,Roi Et,1999,9,10,12,0.0,1159.25,46.97126008
45,Roi Et,2000,11,13,1,0.0,207.0899963,14.65248882
45,Roi Et,2000,11,13,2,0.0,248.3000031,38.07372227
45,Roi Et,2000,11,13,3,0.0,410.8099976,47.1998006
45,Roi Et,2000,11,13,4,30.70999908,370.2200012,171.3446769
45,Roi Et,2000,11,13,5,14.72999954,710.7199707,236.9112771
45,Roi Et,2000,11,13,6,43.24000168,969.0,221.8967372
45,Roi Et,2000,11,13,7,9.229999542,1614.900024,181.751067
45,Roi Et,2000,11,13,8,28.79999924,1598.900024,242.2949266
45,Roi Et,2000,11,13,9,67.73999786,497.6900024,213.2424339
45,Roi Et,2000,11,13,10,8.31000042,771.2800293,168.8387436
45,Roi Et,2000,11,13,11,0.0,1397.699951,83.41899982
45,Roi Et,2000,11,13,12,0.0,998.6199951,36.19693709
45,Roi Et,2001,10,11,1,0.0,385.8500061,35.02865315
45,Roi Et,2001,10,11,2,0.0,82.98999786,8.003531935
45,Roi Et,2001,10,11,3,20.40999985,569.7000122,125.3204787
45,Roi Et,2001,10,11,4,0.0,362.9299927,45.36675718
45,Roi Et,2001,10,11,5,39.74000168,889.7000122,227.6875427
45,Roi Et,2001,10,11,6,25.0,1104.800049,183.8860208
45,Roi Et,2001,10,11,7,6.829999924,767.7999878,177.6150795
45,Roi Et,2001,10,11,8,27.93000031,1384.0,256.6211302
45,Roi Et,2001,10,11,9,68.02999878,685.3599854,210.4021084
45,Roi Et,2001,10,11,10,17.01000023,669.4000244,202.1089918
45,Roi Et,2001,10,11,11,0.0,635.8099976,48.22005453
45,Roi Et,2001,10,11,12,0.0,580.8800049,34.71072139
45,Roi Et,2002,13,11,1,0.0,77.59999847,6.877826453
45,Roi Et,2002,13,11,2,0.0,159.1999969,8.369007345
45,Roi Et,2002,13,11,3,0.0,212.3800049,43.40350725
45,Roi Et,2002,13,11,4,0.0,315.25,64.75669739
45,Roi Et,2002,13,11,5,67.80999756,752.1699829,212.2070597
45,Roi Et,2002,13,11,6,10.10999966,869.9000244,161.7365587
45,Roi Et,2002,13,11,7,20.42000008,766.7199707,158.6116125
45,Roi Et,2002,13,11,8,41.41999817,1271.099976,269.7882156
45,Roi Et,2002,13,11,9,50.34000015,629.4299927,304.2368926
45,Roi Et,2002,13,11,10,0.109999999,427.4500122,121.8104388
45,Roi Et,2002,13,11,11,0.01,833.9000244,110.7908258
45,Roi Et,2002,13,11,12,0.029999999,807.5800171,62.53632524
45,Roi Et,2003,17,9,1,0.0,239.25,10.93101177
45,Roi Et,2003,17,9,2,0.0,142.6999969,22.49827851
45,Roi Et,2003,17,9,3,2.920000076,272.6199951,89.24889114
45,Roi Et,2003,17,9,4,0.0,150.1000061,51.40300152
45,Roi Et,2003,17,9,5,0.75999999,533.9000244,136.1118818
45,Roi Et,2003,17,9,6,0.479999989,488.9899902,178.9129449
45,Roi Et,2003,17,9,7,0.49000001,957.9000244,178.3703775
45,Roi Et,2003,17,9,8,27.95999908,953.2000122,210.9208388
45,Roi Et,2003,17,9,9,62.34000015,675.0499878,282.9154052
45,Roi Et,2003,17,9,10,1.5,794.2999878,123.8431831
45,Roi Et,2003,17,9,11,0.0,625.960022,37.41467643
45,Roi Et,2003,17,9,12,0.0,750.9899902,36.97684594
45,Roi Et,2004,39,10,1,0.0,157.3999939,17.99567796
45,Roi Et,2004,39,10,2,0.0,180.25,36.99068418
45,Roi Et,2004,39,10,3,0.0,134.2799988,19.61673574
45,Roi Et,2004,39,10,4,0.200000003,261.5799866,69.76839928
45,Roi Et,2004,39,10,5,37.61999893,566.9799805,204.9708429
45,Roi Et,2004,39,10,6,33.11000061,820.1699829,214.5627048
45,Roi Et,2004,39,10,7,0.029999999,946.2000122,232.1987054
45,Roi Et,2004,39,10,8,0.02,1130.099976,183.8146918
45,Roi Et,2004,39,10,9,0.689999998,498.269989,229.1312153
45,Roi Et,2004,39,10,10,0.0,660.3099976,63.1662201
45,Roi Et,2004,39,10,11,0.0,600.2299805,37.32466177
45,Roi Et,2004,39,10,12,0.0,283.75,13.64162518
45,Roi Et,2005,16,8,1,0.0,110.4899979,6.951953248
45,Roi Et,2005,16,8,2,0.0,61.36000061,2.202654605
45,Roi Et,2005,16,8,3,0.0,294.230011,35.99085333
45,Roi Et,2005,16,8,4,0.0,240.4100037,66.60004083
45,Roi Et,2005,16,8,5,25.21999931,435.7000122,142.0474243
45,Roi Et,2005,16,8,6,14.61999989,986.4000244,184.1222456
45,Roi Et,2005,16,8,7,0.059999999,1392.400024,214.2269547
45,Roi Et,2005,16,8,8,20.89999962,866.1799927,197.4540916
45,Roi Et,2005,16,8,9,56.63000107,859.0999756,301.598691
45,Roi Et,2005,16,8,10,11.01000023,526.7299805,127.8661243
45,Roi Et,2005,16,8,11,1.0,871.4799805,103.436179
45,Roi Et,2005,16,8,12,0.0,1214.349976,75.17203825
45,Roi Et,2006,19,11,1,0.0,210.1900024,9.188108253
45,Roi Et,2006,19,11,2,0.0,322.1400146,31.58987188
45,Roi Et,2006,19,11,3,1.409999967,246.8800049,60.64376957
45,Roi Et,2006,19,11,4,12.18999958,277.5,114.2552937
45,Roi Et,2006,19,11,5,49.61000061,653.8699951,203.0756408
45,Roi Et,2006,19,11,6,36.31999969,734.5700073,178.118296
45,Roi Et,2006,19,11,7,18.14999962,2061.899902,229.2995883
45,Roi Et,2006,19,11,8,24.30999947,1163.400024,251.1760132
45,Roi Et,2006,19,11,9,52.81999969,739.7999878,240.2848459
45,Roi Et,2006,19,11,10,53.04999924,829.0999756,191.1262346
45,Roi Et,2006,19,11,11,0.0,417.730011,32.97740918
45,Roi Et,2006,19,11,12,0.0,422.3800049,19.48064951
45,Roi Et,2007,15,12,1,0.0,315.7999878,15.98526645
45,Roi Et,2007,15,12,2,0.0,150.8999939,9.982204828
45,Roi Et,2007,15,12,3,0.0,163.9900055,36.09564497
45,Roi Et,2007,15,12,4,0.709999979,379.0599976,95.57519239
45,Roi Et,2007,15,12,5,84.05000305,648.6900024,268.4749668
45,Roi Et,2007,15,12,6,40.50999832,598.1599731,165.5010068
45,Roi Et,2007,15,12,7,21.34000015,1067.599976,177.2529212
45,Roi Et,2007,15,12,8,20.04999924,759.0,210.9210099
45,Roi Et,2007,15,12,9,60.70999908,1113.400024,238.5527264
45,Roi Et,2007,15,12,10,39.31000137,725.3300171,203.9341643
45,Roi Et,2007,15,12,11,0.0,619.4099731,44.428281
45,Roi Et,2007,15,12,12,0.0,539.3900146,21.21280557
45,Roi Et,2008,12,10,1,0.0,455.7399902,21.73192498
45,Roi Et,2008,12,10,2,0.01,214.3300018,31.81858509
45,Roi Et,2008,12,10,3,0.0,222.3699951,39.91592078
45,Roi Et,2008,12,10,4,15.31999969,339.7799988,131.3889331
45,Roi Et,2008,12,10,5,53.11999893,1042.869995,211.0662026
45,Roi Et,2008,12,10,6,35.22999954,738.2000122,183.6660102
45,Roi Et,2008,12,10,7,28.84000015,891.0,183.1189963
45,Roi Et,2008,12,10,8,12.40999985,614.7000122,193.5152641
45,Roi Et,2008,12,10,9,13.60999966,1231.699951,285.2155624
45,Roi Et,2008,12,10,10,26.71999931,490.3500061,185.238535
45,Roi Et,2008,12,10,11,1.029999971,1207.47998,110.5663151
45,Roi Et,2008,12,10,12,0.0,1082.72998,33.91889882
45,Roi Et,2009,15,11,1,0.0,477.3699951,13.92209757
45,Roi Et,2009,15,11,2,0.0,93.59999847,5.632997839
45,Roi Et,2009,15,11,3,5.0,364.3999939,79.32695212
45,Roi Et,2009,15,11,4,12.55000019,427.0599976,111.7601846
45,Roi Et,2009,15,11,5,64.08000183,662.3900146,214.3428758
45,Roi Et,2009,15,11,6,5.300000191,777.4099731,157.4404995
45,Roi Et,2009,15,11,7,28.01000023,1497.699951,211.5438591
45,Roi Et,2009,15,11,8,33.36999893,719.5900269,199.477326
45,Roi Et,2009,15,11,9,45.43999863,1920.800049,238.9515667
45,Roi Et,2009,15,11,10,2.609999895,510.3299866,140.1393467
45,Roi Et,2009,15,11,11,0.0,923.9799805,57.75283407
45,Roi Et,2009,15,11,12,0.0,280.480011,13.9916182
45,Roi Et,2010,12,9,1,0.0,175.3600006,37.50571189
45,Roi Et,2010,12,9,2,0.0,100.0800018,13.04886516
45,Roi Et,2010,12,9,3,0.0,157.8999939,20.68541428
45,Roi Et,2010,12,9,4,0.0,243.0800018,55.41092818
45,Roi Et,2010,12,9,5,18.31999969,469.769989,110.8925981
45,Roi Et,2010,12,9,6,47.52999878,644.2299805,162.7458757
45,Roi Et,2010,12,9,7,43.40999985,656.5,206.9511485
45,Roi Et,2010,12,9,8,59.34999847,741.7700195,331.7772309
45,Roi Et,2010,12,9,9,87.48000336,542.2800293,231.1072011
45,Roi Et,2010,12,9,10,26.59000015,593.4199829,227.3115189
45,Roi Et,2010,12,9,11,0.0,1112.839966,78.61632496
45,Roi Et,2010,12,9,12,0.0,815.7999878,57.50109959
45,Roi Et,2011,15,12,1,0.0,595.7700195,29.19022216
45,Roi Et,2011,15,12,2,0.0,166.4799957,15.95471195
45,Roi Et,2011,15,12,3,3.0,1543.52002,147.2008133
45,Roi Et,2011,15,12,4,0.519999981,293.3999939,104.3890793
45,Roi Et,2011,15,12,5,24.76000023,546.1900024,213.7220575
45,Roi Et,2011,15,12,6,37.52000046,805.9000244,192.7097534
45,Roi Et,2011,15,12,7,56.09999847,895.7999878,243.6257913
45,Roi Et,2011,15,12,8,65.94000244,772.789978,290.017601
45,Roi Et,2011,15,12,9,18.70999908,1446.699951,312.4038039
45,Roi Et,2011,15,12,10,29.02000046,626.7999878,179.9338481
45,Roi Et,2011,15,12,11,0.0,732.1799927,51.7620701
45,Roi Et,2011,15,12,12,0.0,901.9699707,42.92636649
45,Roi Et,2012,21,8,1,0.0,1066.920044,68.52036736
45,Roi Et,2012,21,8,2,0.0,133.0599976,17.2466383
45,Roi Et,2012,21,8,3,0.0,333.7600098,46.41868299
45,Roi Et,2012,21,8,4,0.610000014,401.2900085,98.23287285
45,Roi Et,2012,21,8,5,32.04999924,782.710022,223.300348
45,Roi Et,2012,21,8,6,12.40999985,863.210022,139.4820109
45,Roi Et,2012,21,8,7,20.34000015,857.4000244,181.4263623
45,Roi Et,2012,21,8,8,26.64999962,842.6799927,207.2911962
45,Roi Et,2012,21,8,9,52.31999969,1311.0,272.2675058
45,Roi Et,2012,21,8,10,8.210000038,312.5499878,98.31804747
45,Roi Et,2012,21,8,11,2.00999999,669.1900024,82.07540363
45,Roi Et,2012,21,8,12,0.0,1179.01001,44.90472917
45,Roi Et,2013,12,12,1,0.0,312.1000061,28.88822667
45,Roi Et,2013,12,12,2,0.0,344.6000061,22.67106485
45,Roi Et,2013,12,12,3,0.01,136.6699982,30.35477532
45,Roi Et,2013,12,12,4,1.100000024,354.5499878,73.2822841
45,Roi Et,2013,12,12,5,13.21000004,558.5200195,151.4217261
45,Roi Et,2013,12,12,6,39.75,949.6699829,185.1045139
45,Roi Et,2013,12,12,7,37.54000092,1622.5,262.7221862
45,Roi Et,2013,12,12,8,52.74000168,684.2999878,207.1616002
45,Roi Et,2013,12,12,9,5.110000134,661.5900269,282.5769022
45,Roi Et,2013,12,12,10,31.82999992,602.8499756,164.5611367
45,Roi Et,2013,12,12,11,0.0,1050.73999,95.40188005
45,Roi Et,2013,12,12,12,0.0,584.1400146,42.46739311
45,Roi Et,2014,51,6,1,0.0,267.4200134,4.484315953
45,Roi Et,2014,51,6,2,0.0,106.4800034,2.922729867
45,Roi Et,2014,51,6,3,0.0,158.6000061,21.6003422
45,Roi Et,2014,51,6,4,0.050000001,339.2099915,81.81030515
45,Roi Et,2014,51,6,5,13.90999985,346.2600098,127.9557585
45,Roi Et,2014,51,6,6,10.80000019,1060.099976,185.8317362
45,Roi Et,2014,51,6,7,22.73999977,1451.030029,227.1230053
45,Roi Et,2014,51,6,8,35.06000137,1077.300049,231.5316438
45,Roi Et,2014,51,6,9,40.29999924,893.2999878,213.3757746
45,Roi Et,2014,51,6,10,7.400000095,523.5,138.956563
45,Roi Et,2014,51,6,11,0.0,707.0599976,84.47170441
45,Roi Et,2014,51,6,12,0.0,823.5800171,52.92145059
45,Roi Et,2015,19,9,1,0.0,104.1999969,23.43618264
45,Roi Et,2015,19,9,2,0.0,103.75,19.2771313
45,Roi Et,2015,19,9,3,0.0,187.2200012,38.14656506
45,Roi Et,2015,19,9,4,7.400000095,244.2799988,68.09428276
45,Roi Et,2015,19,9,5,8.520000458,342.7200012,94.95617414
45,Roi Et,2015,19,9,6,14.89999962,859.2000122,119.7275111
45,Roi Et,2015,19,9,7,29.31999969,833.9899902,205.729844
45,Roi Et,2015,19,9,8,13.59000015,847.7000122,196.5288558
45,Roi Et,2015,19,9,9,67.70999908,939.5900269,227.0490531
45,Roi Et,2015,19,9,10,40.06999969,469.5400085,143.2686977
45,Roi Et,2015,19,9,11,0.699999988,636.8699951,74.87404483
45,Roi Et,2015,19,9,12,0.0,399.6499939,36.34857831
45,Roi Et,2016,13,11,1,0.0,307.6700134,42.64652903
45,Roi Et,2016,13,11,2,0.0,102.2399979,5.406480535
45,Roi Et,2016,13,11,3,0.0,149.8000031,6.396437613
45,Roi Et,2016,13,11,4,0.0,158.3399963,36.47077289
45,Roi Et,2016,13,11,5,2.349999905,875.6799927,150.0637821
45,Roi Et,2016,13,11,6,4.650000095,903.8499756,209.3637924
45,Roi Et,2016,13,11,7,4.380000114,779.1599731,221.4755002
45,Roi Et,2016,13,11,8,2.24000001,1005.340027,208.0893098
45,Roi Et,2016,13,11,9,5.650000095,1124.400024,256.3610295
45,Roi Et,2016,13,11,10,5.900000095,1156.5,188.4321472
45,Roi Et,2016,13,11,11,1.74000001,403.8800049,74.6501546
45,Roi Et,2016,13,11,12,0.0,1207.530029,72.65371915
45,Roi Et,2017,14,12,1,0.0,1784.52002,108.704277
45,Roi Et,2017,14,12,2,0.0,115.2900009,10.5933567
45,Roi Et,2017,14,12,3,0.0,313.3299866,70.29428307
45,Roi Et,2017,14,12,4,0.409999996,380.1499939,84.6569932
45,Roi Et,2017,14,12,5,81.12000275,901.7399902,275.8206949
45,Roi Et,2017,14,12,6,10.68000031,830.6599731,190.8765134
45,Roi Et,2017,14,12,7,15.60000038,976.5999756,290.2428795
45,Roi Et,2017,14,12,8,42.97000122,787.9000244,246.3787762
45,Roi Et,2017,14,12,9,48.27999878,849.7800293,210.7344573
45,Roi Et,2017,14,12,10,34.91999817,559.6400146,184.7879782
45,Roi Et,2017,14,12,11,0.0,1352.77002,99.81015127
45,Roi Et,2017,14,12,12,0.200000003,679.0499878,50.92453953
45,Roi Et,2018,22,9,1,0.0,438.0899963,40.72593971
45,Roi Et,2018,22,9,2,0.0,188.4400024,25.42925445
45,Roi Et,2018,22,9,3,0.0,253.0,43.22718484
45,Roi Et,2018,22,9,4,17.20999908,340.2099915,124.8929543
45,Roi Et,2018,22,9,5,37.04000092,515.5300293,196.7909585
45,Roi Et,2018,22,9,6,31.03000069,793.3099976,177.4580523
45,Roi Et,2018,22,9,7,9.960000038,1222.800049,228.2938265
45,Roi Et,2018,22,9,8,7.5,984.0499878,193.12315
45,Roi Et,2018,22,9,9,42.66999817,807.039978,194.815761
45,Roi Et,2018,22,9,10,0.01,456.3299866,135.5297392
45,Roi Et,2018,22,9,11,0.0,394.75,30.72357689
45,Roi Et,2018,22,9,12,0.0,704.1400146,61.3520511
45,Roi Et,2019,18,10,1,0.0,418.0299988,31.33252439
45,Roi Et,2019,18,10,2,0.0,94.48000336,13.60452459
45,Roi Et,2019,18,10,3,0.0,195.4900055,20.00054834
45,Roi Et,2019,18,10,4,0.0,278.7999878,50.37231981
45,Roi Et,2019,18,10,5,25.93000031,558.1799927,160.4642589
45,Roi Et,2019,18,10,6,25.06999969,1011.299988,134.5358414
45,Roi Et,2019,18,10,7,18.95000076,856.7999878,145.3472172
45,Roi Et,2019,18,10,8,20.43000031,1260.199951,305.9882575
45,Roi Et,2019,18,10,9,57.11000061,1155.099976,210.54012
45,Roi Et,2019,18,10,10,4.71999979,503.7600098,91.54318391
45,Roi Et,2019,18,10,11,0.0,498.3999939,40.59047161
45,Roi Et,2019,18,10,12,0.0,231.6399994,13.73433292
45,Roi Et,2020,12,8,1,0.0,88.80000305,3.863280261
45,Roi Et,2020,12,8,2,0.0,152.3000031,6.943919541
45,Roi Et,2020,12,8,3,0.0,275.8800049,32.32654939
45,Roi Et,2020,12,8,4,0.059999999,343.0400085,73.84355218
45,Roi Et,2020,12,8,5,0.029999999,433.75,121.5272309
45,Roi Et,2020,12,8,6,0.119999997,647.0700073,167.1346774
45,Roi Et,2020,12,8,7,0.109999999,540.2800293,158.975338
45,Roi Et,2020,12,8,8,0.07,808.3200073,239.3534519
45,Roi Et,2020,12,8,9,0.100000001,853.2199707,239.6221963
45,Roi Et,2020,12,8,10,9.869999886,905.5800171,204.94212
45,Roi Et,2020,12,8,11,0.100000001,758.710022,56.37343534
45,Roi Et,2020,12,8,12,0.0,936.0499878,50.77755972
45,Roi Et,2021,11,10,1,0.0,315.980011,11.68113126
45,Roi Et,2021,11,10,2,0.0,114.2200012,17.3754111
45,Roi Et,2021,11,10,3,0.0,200.4199982,32.15856511
45,Roi Et,2021,11,10,4,0.01,405.1499939,171.3842535
45,Roi Et,2021,11,10,5,0.07,508.3200073,129.6250128
45,Roi Et,2021,11,10,6,0.0,837.5999756,137.9505517
45,Roi Et,2021,11,10,7,44.00999832,964.6900024,232.4567116
45,Roi Et,2021,11,10,8,0.300000012,934.210022,200.9353305
45,Roi Et,2021,11,10,9,0.600000024,1098.900024,317.186355
45,Roi Et,2021,11,10,10,0.379999995,958.8099976,217.2433721
45,Roi Et,2021,11,10,11,0.0,1083.459961,96.28473827
45,Roi Et,2021,11,10,12,0.0,480.0499878,24.51952238
45,Roi Et,2022,16,13,1,0.0,109.1900024,16.65728181
45,Roi Et,2022,16,13,2,0.039999999,536.0800171,83.28711086
45,Roi Et,2022,16,13,3,0.01,369.6199951,94.57385476
45,Roi Et,2022,16,13,4,0.389999986,495.3200073,105.1774524
45,Roi Et,2022,16,13,5,55.72000122,700.8800049,240.2999655
45,Roi Et,2022,16,13,6,12.31000042,400.7999878,143.043701
45,Roi Et,2022,16,13,7,49.72999954,1469.099976,249.4066377
45,Roi Et,2022,16,13,8,0.639999986,1011.900024,271.0250147
45,Roi Et,2022,16,13,9,1.019999981,907.2000122,331.181003
45,Roi Et,2022,16,13,10,12.0,791.2000122,162.8843407
45,Roi Et,2022,16,13,11,1.700000048,569.5,92.41492782
45,Roi Et,2022,16,13,12,0.0,1289.099976,58.40002814
45,Roi Et,2023,15,12,1,0.0,539.7000122,29.32675686
45,Roi Et,2023,15,12,2,0.0,220.5,19.11330847
45,Roi Et,2023,15,12,3,0.0,119.5999985,11.43561688
45,Roi Et,2023,15,12,4,0.0,203.6999969,39.60113643
45,Roi Et,2023,15,12,5,3.5,357.7000122,93.98266332
45,Roi Et,2023,15,12,6,6.340000153,890.2600098,162.3295649
45,Roi Et,2023,15,12,7,11.10000038,702.7999878,171.7052843
45,Roi Et,2023,15,12,8,12.4,602.9,141.0999871
45,Roi Et,2023,15,12,9,35.09000015,1192.699951,334.1407786
45,Roi Et,2023,15,12,10,24.63,477.59,198.6397956
45,Roi Et,2023,15,12,11,0.0,974.91,81.71136494
45,Roi Et,2023,15,12,12,0.0,791.26,34.01544404
46,Kalasin,1979,30,11,1,0.0,59.49000168,5.510256814
46,Kalasin,1979,30,11,2,0.0,82.08999634,13.98861441
46,Kalasin,1979,30,11,3,0.0,87.5,5.046233726
46,Kalasin,1979,30,11,4,3.039999962,469.3999939,94.04552684
46,Kalasin,1979,30,11,5,28.20999908,595.2800293,187.9599242
46,Kalasin,1979,30,11,6,29.29000092,1171.400024,228.0667349
46,Kalasin,1979,30,11,7,19.85000038,1695.599976,155.8158601
46,Kalasin,1979,30,11,8,28.52000046,799.25,192.4600985
46,Kalasin,1979,30,11,9,68.51000214,806.710022,235.9805591
46,Kalasin,1979,30,11,10,0.0,402.480011,53.62318283
46,Kalasin,1979,30,11,11,0.0,1075.560059,51.18398659
46,Kalasin,1979,30,11,12,0.0,189.9900055,10.53747038
46,Kalasin,1980,10,8,1,0.0,39.79999924,1.345304761
46,Kalasin,1980,10,8,2,0.0,60.79000092,8.212346664
46,Kalasin,1980,10,8,3,0.600000024,146.1999969,30.5258966
46,Kalasin,1980,10,8,4,0.0,241.1999969,59.05998928
46,Kalasin,1980,10,8,5,21.43000031,423.0100098,192.1231251
46,Kalasin,1980,10,8,6,52.22999954,1053.300049,255.7614587
46,Kalasin,1980,10,8,7,31.94000053,680.4500122,207.2690763
46,Kalasin,1980,10,8,8,40.95999908,1723.599976,217.6753044
46,Kalasin,1980,10,8,9,55.29999924,612.9699707,288.619411
46,Kalasin,1980,10,8,10,25.51000023,432.5599976,157.2965293
46,Kalasin,1980,10,8,11,0.0,942.1699829,71.93241048
46,Kalasin,1980,10,8,12,0.0,802.7700195,35.75579111
46,Kalasin,1981,13,8,1,0.0,77.18000031,2.489876191
46,Kalasin,1981,13,8,2,0.0,97.48999786,18.94725487
46,Kalasin,1981,13,8,3,0.0,100.9700012,24.0904258
46,Kalasin,1981,13,8,4,6.130000114,341.1300049,97.14282378
46,Kalasin,1981,13,8,5,64.01000214,467.4400024,208.4351609
46,Kalasin,1981,13,8,6,11.71000004,1111.099976,184.1271455
46,Kalasin,1981,13,8,7,23.29999924,1190.599976,239.8723853
46,Kalasin,1981,13,8,8,5.199999809,1284.800049,193.455347
46,Kalasin,1981,13,8,9,17.80999947,637.75,174.6149065
46,Kalasin,1981,13,8,10,24.80999947,354.5599976,133.3193967
46,Kalasin,1981,13,8,11,4.710000038,767.0100098,138.0177714
46,Kalasin,1981,13,8,12,0.0,674.3599854,39.50807677
46,Kalasin,1982,9,8,1,0.0,28.75,0.955233832
46,Kalasin,1982,9,8,2,0.0,124.1500015,15.77140942
46,Kalasin,1982,9,8,3,0.0,197.0,42.03061575
46,Kalasin,1982,9,8,4,1.899999976,368.7099915,93.76167458
46,Kalasin,1982,9,8,5,31.44000053,402.2799988,154.6364522
46,Kalasin,1982,9,8,6,21.95999908,845.4000244,156.9779023
46,Kalasin,1982,9,8,7,26.12000084,1087.900024,185.171871
46,Kalasin,1982,9,8,8,42.09000015,1157.199951,214.7706955
46,Kalasin,1982,9,8,9,59.31000137,641.0,287.7693908
46,Kalasin,1982,9,8,10,25.62000084,383.480011,129.1835928
46,Kalasin,1982,9,8,11,0.209999993,463.7999878,62.61938038
46,Kalasin,1982,9,8,12,0.0,550.0700073,29.92883432
46,Kalasin,1983,11,9,1,0.0,161.5899963,14.30195774
46,Kalasin,1983,11,9,2,0.0,33.79999924,2.769040354
46,Kalasin,1983,11,9,3,0.0,217.2799988,11.92506127
46,Kalasin,1983,11,9,4,0.0,178.8200073,24.50509011
46,Kalasin,1983,11,9,5,15.72000027,590.5999756,156.2776139
46,Kalasin,1983,11,9,6,27.31999969,1233.0,189.2640592
46,Kalasin,1983,11,9,7,38.11999893,929.0,187.0626204
46,Kalasin,1983,11,9,8,55.11999893,1027.800049,296.1072627
46,Kalasin,1983,11,9,9,43.54999924,783.4199829,230.316036
46,Kalasin,1983,11,9,10,46.79000092,1251.300049,240.260481
46,Kalasin,1983,11,9,11,0.0,438.8299866,101.9593223
46,Kalasin,1983,11,9,12,0.0,890.4799805,50.64661369
46,Kalasin,1984,13,9,1,0.0,192.8899994,14.79839554
46,Kalasin,1984,13,9,2,0.0,134.9799957,27.25725619
46,Kalasin,1984,13,9,3,0.0,198.6399994,31.93785942
46,Kalasin,1984,13,9,4,4.699999809,441.5899963,101.4684778
46,Kalasin,1984,13,9,5,25.12000084,561.1099854,161.0446994
46,Kalasin,1984,13,9,6,30.62000084,1264.199951,191.1512442
46,Kalasin,1984,13,9,7,48.31999969,513.7999878,183.1227968
